id,Theme,SetName,USRetailPrice,Pieces,Minifigs,,
70425,Hidden Side,Newbury Haunted High School,129.99,1474,8,,
BL19007,Bricklink,Science Tower,129.99,1204,2,,
75256,Star Wars,Kylo Ren's Shuttle,129.99,1005,6,,
71705,Ninjago,Destiny's Bounty,129.99,1781,7,,
75251,Star Wars,Darth Vader's Castle,129.99,1060,6,,
76087,DC Comics Super Heroes,Flying Fox: Batmobile Airlift Attack,129.99,955,6,,
70357,Nexo Knights,Knighton Castle,129.99,1426,11,,
80035,Monkie Kid,Monkie Kid's Galactic Explorer,129.99,1356,7,,
71408,Super Mario,Peach's Castle,129.99,1216,5,,
60350,City,Lunar Research Base,129.99,786,6,,
21058,Architecture,The Great Pyramid of Giza,129.99,1476,,,
80038,Monkie Kid,Monkie Kid's Team Van,129.99,1406,6,,
910011,Bricklink,1950s Diner,129.99,1379,4,,
21188,Minecraft,The Llama Village,129.99,1252,6,,
10975,Duplo,Wild Animals of the World,129.99,143,,,
80111,Seasonal,Lunar New Year Parade,129.99,1653,18,,
5007523,Gear,Wooden Minifigure,129.99,,,,
10994,Duplo,3in1 Family House,129.99,218,5,,
21343,Ideas,Viking Village,129.99,2103,4,,
76961,Jurassic World,Visitor Centre: T. rex & Raptor Attack,129.99,693,6,,
76423,Harry Potter,Hogwarts Express & Hogsmeade Station,129.99,1074,8,,
43227,Disney,Villain Icons,129.99,1540,4,,
71796,Ninjago,Elemental Dragon vs. The Empress Mech,129.99,1038,6,,
910010,Bricklink,The Great Fishing Boat,129.99,1609,3,,
10290,Icons,Pickup Truck,129.99,1677,,,
42124,Technic,Off-Road Buggy,129.99,374,,,
10933,Duplo,Tower Crane & Construction,129.99,123,5,,
42109,Technic,App-Controlled Top Gear Rally Car,129.99,463,,,
80113,Seasonal,Family Reunion Celebration,129.99,1823,13,,
43247,Disney,Young Simba the Lion King,129.99,1445,,,
71485,Dreamzzz,Mateo and Z-Blob the Knight Battle Mech,129.99,1333,6,,
71438,Super Mario,Super Mario World: Mario & Yoshi,129.99,1215,,,
42631,Friends,Adventure Camp Tree House,129.99,1128,5,,
80116,Seasonal,Trotting Lantern,129.99,1295,,,
5007061,Super Mario,The Creative Bundle,129.97,1081,,,
6286,Pirates,Skull's Eye Schooner,126.5,912,9,,
8462,Technic,Tow Truck,122,774,,,
9337,Education,Harbour Set,121.95,906,9,,
10132,Harry Potter,Motorised Hogwarts Express,120,708,4,,
10134,Star Wars,Y-wing Attack Starfighter,120,1473,1,,
4563,Trains,Load N' Haul Railroad,120,476,3,,
8466,Technic,4x4 Off-Roader,119.99,1102,,,
60030,Gear,Rolling Storage Box - Red/Yellow,119.99,,,,
60031,Gear,Rolling Storage Box - Blue/Green,119.99,,,,
8285,Technic,Tow Truck,119.99,1877,,,
8098,Star Wars,Clone Turbo Tank,119.99,1141,6,,
10155,Advanced models,Maersk Line Container Ship,119.99,990,,,
8070,Technic,Super Car,119.99,1281,,,
8039,Star Wars,Venator-class Republic Attack Cruiser,119.99,1170,5,,
10187,Advanced models,Volkswagen Beetle,119.99,1626,,,
7676,Star Wars,Republic Attack Gunship,119.99,1034,7,,
8297,Technic,Off-Roader,119.99,1097,,,
5609,Duplo,Deluxe Train Set,119.99,116,3,,
10219,Advanced models,Maersk Train,119.99,1234,3,,
7964,Star Wars,Republic Frigate,119.99,1015,5,,
4195,Pirates of the Caribbean,Queen Anne's Revenge,119.99,1097,10,,
2507,Ninjago,Fire Temple,119.99,1174,7,,
10220,Advanced models,Volkswagen T1 Camper Van,119.99,1334,,,
9515,Star Wars,The Malevolence,119.99,1101,6,,
9516,Star Wars,Jabba's Palace,119.99,717,9,,
9396,Technic,Helicopter,119.99,1056,,,
9450,Ninjago,Epic Dragon Battle,119.99,915,7,,
10223,Castle,Kingdoms Joust,119.99,1575,9,,
75020,Star Wars,Jabba's Sail Barge,119.99,850,6,,
75021,Star Wars,Republic Gunship,119.99,1175,7,,
70010,Legends of Chima,The Lion CHI Temple,119.99,1258,7,,
60026,City,Town Square,119.99,914,9,,
4207,City,City Garage,119.99,933,5,,
60095,City,Deep Sea Exploration Vessel,119.99,717,7,,
76035,DC Comics Super Heroes,Jokerland,119.99,1037,8,,
75104,Star Wars,Kylo Ren's Command Shuttle,119.99,1005,6,,
70738,Ninjago,Final Flight of Destiny's Bounty,119.99,1253,9,,
60080,City,Spaceport,119.99,586,5,,
70728,Ninjago,Battle for Ninjago City,119.99,1223,8,,
70146,Legends of Chima,Flying Phoenix Fire Temple,119.99,1301,7,,
60161,City,Jungle Exploration Site,119.99,813,7,,
60167,City,Coast Guard Headquarters,119.99,792,7,,
21309,Ideas,NASA Apollo Saturn V,119.99,1969,,,
21136,Minecraft,The Ocean Monument,119.99,1122,2,,
42064,Technic,Ocean Explorer,119.99,1327,,,
42053,Technic,Volvo EW160E,119.99,1166,,,
70596,Ninjago,Samurai X Cave Chaos,119.99,1253,8,,
70323,Nexo Knights,Jestro's Volcano Lair,119.99,1186,10,,
75157,Star Wars,Captain Rex's AT-TE,119.99,972,5,,
60124,City,Volcano Exploration Base,119.99,824,6,,
70835,The LEGO Movie 2,Rex's Rexplorer!,119.99,1187,2,,
75243,Star Wars,Slave I - 20th Anniversary Edition,119.99,1007,5,,
76105,Marvel Super Heroes,The Hulkbuster: Ultron Edition,119.99,1363,1,,
60195,City,Arctic Mobile Exploration Base,119.99,786,6,,
21042,Architecture,Statue of Liberty,119.99,1685,,,
31132,Creator,Viking Ship and the Midgard Serpent,119.99,1192,4,,
60330,City,Hospital,119.99,816,13,,
21226,Art,Art Project - Create Together,119.99,4138,,,
80109,Seasonal,Lunar New Year Ice Festival,119.99,1519,13,,
76408,Harry Potter,12 Grimmauld Place,119.99,1083,9,,
21336,Ideas,The Office,119.99,1164,15,,
71775,Ninjago,Nya's Samurai X MECH,119.99,1003,8,,
60366,City,Ski and Climbing Centre,119.99,1045,8,,
60367,City,Passenger Airplane,119.99,913,9,,
41737,Friends,Beach Amusement Park,119.99,1348,4,,
42154,Technic,2022 Ford GT,119.99,1466,,,
80105,Seasonal,Chinese New Year Temple Fair,119.99,1664,14,,
853967,Gear,Wooden Minifigure,119.99,,,,
31197,Art,Andy Warhol's Marilyn Monroe,119.99,3341,,,
31198,Art,The Beatles,119.99,2933,,,
31199,Art,Marvel Studios Iron Man,119.99,3167,,,
31200,Art,Star Wars The Sith,119.99,3406,,,
21324,Ideas,123 Sesame Street,119.99,1367,6,,
31109,Creator,Pirate Ship,119.99,1264,4,,
42111,Technic,Dom's Dodge Charger,119.99,1077,,,
42112,Technic,Concrete Mixer Truck,119.99,1163,,,
80011,Monkie Kid,Red Son's Inferno Truck,119.99,1111,7,,
76153,Marvel Super Heroes,Avengers Helicarrier,119.99,1244,8,,
80028,Monkie Kid,The Bone Demon,119.99,1375,5,,
21329,Ideas,Fender Stratocaster,119.99,1074,,,
853967,Gear,"Wooden Minifigure, Colette Mon Amour Edition",119.99,,,,
21056,Architecture,Taj Mahal,119.99,2022,,,
21174,Minecraft,The Modern Treehouse,119.99,909,4,,
80107,Seasonal,Spring Lantern Festival,119.99,1793,8,,
31201,Art,Harry Potter Hogwarts Crests,119.99,4249,,,
31202,Art,Disney's Mickey Mouse,119.99,2658,,,
80022,Monkie Kid,Spider Queen's Arachnoid Base,119.99,1170,6,,
76393,Harry Potter,Harry Potter & Hermione Granger,119.99,1673,,,
92176,Ideas,NASA Apollo Saturn V,119.99,1969,,,
31204,Art,Elvis Presley  'The King',119.99,3445,,,
31205,Art,Jim Lee Batman Collection,119.99,4167,,,
71813,Ninjago,Wolf Mask Shadow Dojo,119.99,1190,8,,
71437,Super Mario,The Bowser Express Train,119.99,1392,6,,
42174,Technic,Emirates Team New Zealand AC75 Yacht,119.99,962,,,
71819,Ninjago,Dragon Stone Shrine,119.99,1212,6,,
42604,Friends,Heartlake City Shopping Mall,119.99,1237,7,,
5007060,Super Mario,The Team-Up Bundle,119.98,511,,,
45030,Education,People,119.95,18,26,,
9077,Education,Brick Runner Set,116,132,,,
45100,Education,StoryStarter Core Set,115.95,1147,,,
21347,Ideas,Red London Telephone Box,114.99,1460,,,
9709,Mindstorms,RCX Programmable LEGO Brick,110,1,,,
9723,Education,Cities & Transportation,110,388,,,
6285,Pirates,Black Seas Barracuda,110,909,8,,
5591,Model Team,Mach II Red Bird Rig,110,1172,,,
8145,Racers,Ferrari 599 GTB Fiorano 1:10,109.99,1327,,,
8129,Star Wars,AT-AT Walker,109.99,815,8,,
7754,Star Wars,Home One Mon Calamari Star Cruiser,109.99,789,6,,
10508,Duplo,Deluxe Train Set,109.99,134,3,,
75054,Star Wars,AT-AT,109.99,1137,5,,
41058,Friends,Heartlake Shopping Mall,109.99,1120,4,,
66474,Legends of Chima,Legends of Chima Super Pack 2 in 1,109.99,1081,,,
21118,Minecraft,The Mine,109.99,922,4,,
66512,Star Wars,Star Wars Rebels Super Pack 2 in 1,109.99,1163,,,
70654,Ninjago,Dieselnaut,109.99,1179,7,,
66580,City,Holiday Copack,109.99,1129,,,
42077,Technic,Rally Car,109.99,1005,,,
75151,Star Wars,Clone Turbo Tank,109.99,903,6,,
21127,Minecraft,The Fortress,109.99,984,4,,
75188,Star Wars,Resistance Bomber (standard pilot version),109.99,778,5,,
75158,Star Wars,Rebel Combat Frigate,109.99,936,5,,
75393,Star Wars,TIE Fighter & X-wing Mash-up,109.99,1063,5,,
60422,City,Seaside Harbour with Cargo Ship,109.99,1226,8,,
60409,City,Mobile Construction Crane,109.99,1116,4,,
42621,Friends,Heartlake City Hospital,109.99,1045,7,,
60433,City,Modular Space Station,109.99,1097,6,,
42181,Technic,VTOL Heavy Cargo Spaceship LT81,109.99,1365,,,
10391,Icons,Over the Moon with Pharrell Williams,109.99,966,2,,
10345,Botanicals,Flower Arrangement,109.99,1161,,,
10956,Duplo,Amusement Park,109.99,95,7,,
10315,Icons,Tranquil Garden,109.99,1363,,,
31142,Creator,Space Roller Coaster,109.99,874,6,,
60379,City,Deep-Sea Explorer Submarine,109.99,842,7,,
71461,Dreamzzz,Fantastical Tree House,109.99,1257,7,,
71423,Super Mario,Dry Bowser Castle Battle,109.99,1321,5,,
71425,Super Mario,Diddy Kong's Mine Cart Ride,109.99,1157,4,,
76261,Marvel Super Heroes,Spider-Man Final Battle,109.99,900,9,,
21250,Minecraft,The Iron Golem Fortress,109.99,868,6,,
75364,Star Wars,New Republic E-wing vs. Shin Hati's Starfighter,109.99,1056,5,,
6597,Town,Century Skyway,109,894,12,,
9215,Education,Dolls Family Set,105,87,,,
9795,Education,Intelligent House Set,105,156,,,
9203,Dacta,Tech Machines,105,117,6,,
45680,Education,Expansion Set,104.95,603,,,
7100,Samsonite,Samsonite Large Educational Set,100,3250,,,
9725,Dacta,Amusement Park Set,100,301,5,,
9544,Education,Maths Machines,100,555,2,,
4785,Duplo,Black Castle,100,380,6,,
8653,Racers,Enzo Ferrari 1:10,100,1360,,,
9748,Mindstorms,Droid Developer Kit,100,657,,,
9754,Mindstorms,Dark Side Developer Kit,100,578,,,
9731,Mindstorms,Vision Command,100,138,,,
8455,Technic,Back-Hoe,100,704,,,
8457,Technic,Power Puller,100,979,1,,
7709,Exo-Force,Sentai Fortress,100,1448,8,,
10183,Factory,Hobby Trains,100,1080,,,
6762,Western,Fort Legoredo,100,673,10,,
7181,Star Wars,TIE Interceptor,100,703,,,
7190,Star Wars,Millennium Falcon,100,663,6,,
4504,Star Wars,Millennium Falcon,100,985,5,,
4483,Star Wars,AT-AT,100,1064,4,,
3325,Explore,Intelligent Train Deluxe Set,100,90,4,,
10123,Star Wars,Cloud City,100,698,7,,
2745,Duplo,Deluxe Electric Train Set,100,83,3,,
2933,Duplo,Deluxe Train Set with Motor,100,75,3,,
3149,Scala,Happy Home,100,265,3,,
7194,Star Wars,Yoda,99.99,1075,,,
6290,Pirates,Red Beard Runner,99.99,698,7,,
7094,Castle,King's Castle Siege,99.99,973,10,,
7662,Star Wars,Trade Federation MTT,99.99,1330,21,,
10175,Star Wars,Vader's TIE Advanced,99.99,1212,,,
10176,Castle,King's Castle,99.99,869,12,,
7880,Duplo,Big Pirate Ship,99.99,60,4,,
8877,Castle,Vladek's Dark Fortress,99.99,967,9,,
6211,Star Wars,Imperial Star Destroyer,99.99,1367,9,,
7680,Star Wars,The Twilight,99.99,882,4,,
10191,Factory,Star Justice,99.99,895,8,,
10192,Factory,Space Skulls,99.99,956,4,,
7633,City,Construction Site,99.99,898,5,,
6243,Pirates,Brickbeard's Bounty,99.99,592,8,,
8964,Power Miners,Titanium Command Rig,99.99,706,5,,
8038,Star Wars,The Battle of Endor,99.99,890,12,,
5974,Space,Galactic Enforcer,99.99,825,7,,
7642,City,Garage,99.99,953,4,,
10193,Castle,Medieval Market Village,99.99,1601,8,,
7097,Castle,Trolls' Mountain Fortress,99.99,844,10,,
21005,Architecture,Fallingwater,99.99,811,,,
10194,Advanced models,Emerald Night,99.99,1085,3,,
8063,Technic,Tractor with Trailer,99.99,1100,,,
8078,Atlantis,Portal of Atlantis,99.99,1007,7,,
7946,Castle,King's Castle,99.99,933,8,,
8053,Technic,Mobile Crane,99.99,1289,,,
8404,City,Public Transport Station,99.99,864,6,,
3182,City,Airport,99.99,703,5,,
7327,Pharaoh's Quest,Scorpion Pyramid,99.99,792,7,,
7498,City,Police Station,99.99,783,6,,
10213,Advanced models,Shuttle Adventure,99.99,1204,3,,
10215,Star Wars,Obi-Wan's Jedi Starfighter,99.99,676,,,
60110,City,Fire Station,99.99,919,6,,
70317,Nexo Knights,The Fortrex,99.99,1140,7,,
70617,The LEGO Ninjago Movie,Temple of the Ultimate Ultimate Weapon,99.99,1403,8,,
70595,Ninjago,Ultra Stealth Raider,99.99,1093,7,,
21030,Architecture,United States Capitol Building,99.99,1032,,,
41130,Friends,Amusement Park Roller Coaster,99.99,1124,4,,
10805,Duplo,Around the World,99.99,163,5,,
45008,Education,Math Train,99.99,167,5,,
60096,City,Deep Sea Operation Base,99.99,907,5,,
70732,Ninjago,City of Stiix,99.99,1069,9,,
71170,Dimensions,Starter Pack: PS3,99.99,267,,,
71171,Dimensions,Starter Pack: PS4,99.99,273,,,
71172,Dimensions,Starter Pack: Xbox One,99.99,267,,,
71173,Dimensions,Starter Pack: Xbox 360,99.99,267,,,
71174,Dimensions,Starter Pack: Wii U,99.99,267,,,
10252,Creator Expert,Volkswagen Beetle,99.99,1167,,,
10254,Creator Expert,Winter Holiday Train,99.99,734,5,,
60104,City,Airport Passenger Terminal,99.99,694,6,,
76057,Marvel Super Heroes,Spider-Man: Web Warriors Ultimate Bridge Battle,99.99,1092,7,,
41180,Elves,Ragana's Magic Shadow Castle,99.99,1014,3,,
75187,Star Wars,BB-8,99.99,1106,1,,
42068,Technic,Airport Rescue Vehicle,99.99,1094,,,
75191,Star Wars,Jedi Starfighter with Hyperdrive,99.99,825,4,,
41239,DC Super Hero Girls,Eclipso Dark Palace,99.99,1078,6,,
60141,City,Police Station,99.99,894,7,,
42065,Technic,RC Tracked Racer,99.99,370,,,
70909,The LEGO Batman Movie,Batcave Break-In,99.99,1047,7,,
75883,Speed Champions,Mercedes AMG Petronas Formula One Team,99.99,941,8,,
41318,Friends,Heartlake Hospital,99.99,871,5,,
BL19005,Bricklink,Isle of Peril,99.99,1301,,,
BL19006,Bricklink,Eight Studs,99.99,1393,2,,
BL19008,Bricklink,The LEGO Story,99.99,1442,4,,
10907,Duplo,World Animals,99.99,121,6,,
75255,Star Wars,Yoda,99.99,1771,1,,
42097,Technic,Compact Crawler Crane,99.99,920,,,
60228,City,Deep Space Rocket and Launch Control,99.99,837,7,,
76122,DC Comics Super Heroes,Batcave Clayface Invasion,99.99,1038,6,,
70678,Ninjago,Castle of the Forsaken Emperor,99.99,1218,7,,
70838,The LEGO Movie 2,Queen Watevra's 'So-Not-Evil' Space Palace,99.99,995,5,,
10269,Creator Expert,Harley-Davidson Fat Boy,99.99,1023,,,
10267,Creator Expert,Gingerbread House,99.99,1477,2,,
10266,Creator Expert,NASA Apollo 11 Lunar Lander,99.99,1087,2,,
76131,Marvel Super Heroes,Avengers Compound Battle,99.99,699,7,,
60216,City,Downtown Fire Brigade,99.99,943,7,,
42095,Technic,Remote-Controlled Stunt Racer,99.99,324,,,
75889,Speed Champions,Ferrari Ultimate Garage,99.99,841,7,,
60188,City,Mining Experts Site,99.99,883,6,,
75219,Star Wars,Imperial AT-Hauler,99.99,829,5,,
75954,Harry Potter,Hogwarts Great Hall,99.99,878,10,,
10263,Creator Expert,Winter Village Fire Station,99.99,1166,8,,
41347,Friends,Heartlake City Resort,99.99,1017,4,,
76112,DC Comics Super Heroes,App-Controlled Batmobile,99.99,321,1,,
60204,City,City Hospital,99.99,861,13,,
76108,Marvel Super Heroes,Sanctum Sanctorum Showdown,99.99,1004,5,,
5004119,Gear,Brick White Adult Watch,99.99,,,,
5004115,Gear,Brick Black Adult Watch,99.99,,,,
10242,Creator Expert,MINI Cooper MK VII,99.99,1077,,,
70413,Pirates,The Brick Bounty,99.99,745,7,,
75913,Speed Champions,F14 T & Scuderia Ferrari Truck,99.99,884,6,,
75094,Star Wars,Imperial Shuttle Tydirium,99.99,937,5,,
10248,Creator Expert,Ferrari F40,99.99,1158,,,
70173,Ultra Agents,Ultra Agents Ocean HQ,99.99,1204,6,,
60047,City,Police Station,99.99,854,7,,
79117,Teenage Mutant Ninja Turtles,Turtle Lair Invasion,99.99,888,6,,
70816,The LEGO Movie,"Benny's Spaceship, Spaceship, SPACESHIP!",99.99,940,7,,
42029,Technic,Customized Pick-Up Truck,99.99,1063,,,
70165,Ultra Agents,Ultra Agents Mission HQ,99.99,1060,5,,
10235,Creator Expert,Winter Village Market,99.99,1261,9,,
60022,City,Cargo Terminal,99.99,658,5,,
79008,The Lord of the Rings,Pirate Ship Ambush,99.99,756,9,,
70709,Space,Galactic Titan,99.99,1012,5,,
79111,The Lone Ranger,Constitution Train Chase,99.99,699,7,,
70404,Castle,King's Castle,99.99,996,7,,
10229,Advanced models,Winter Village Cottage,99.99,1490,8,,
79010,The Hobbit,The Goblin King Battle,99.99,841,8,,
60004,City,Fire Station,99.99,753,5,,
5887,Dino,Dino Defense HQ,99.99,793,4,,
9468,Monster Fighters,Vampyre Castle,99.99,949,7,,
4204,City,The Mine,99.99,748,4,,
3185,Friends,Summer Riding Camp,99.99,1112,4,,
10226,Advanced models,Sopwith Camel,99.99,883,,,
10231,Advanced models,Shuttle Expedition,99.99,1230,3,,
4184,Pirates of the Caribbean,The Black Pearl,99.99,804,6,,
8109,Technic,Flatbed Truck,99.99,1115,,,
5007931,Gear,LEGO 2K Drive Awesome Edition - Xbox Series XS & Xbox One,99.99,,,,
5007932,Gear,LEGO 2K Drive Awesome Edition - PlayStation 4,99.99,,,,
5007933,Gear,LEGO 2K Drive Awesome Edition - PlayStation 5,99.99,,,,
5007934,Gear,LEGO 2K Drive Awesome Edition - Nintendo Switch,99.99,,,,
76266,Marvel Super Heroes,Endgame Final Battle,99.99,794,7,,
42158,Technic,NASA Mars Rover Perseverance,99.99,1132,,,
40634,Miscellaneous,Icons of Play,99.99,899,15,,
76255,Marvel Super Heroes,The New Guardians' Ship,99.99,1108,5,,
10998,Duplo,3in1 Magical Castle,99.99,160,4,,
75348,Star Wars,Mandalorian Fang Fighter vs TIE Interceptor,99.99,957,4,,
75352,Star Wars,Emperor's Throne Room Diorama,99.99,807,3,,
71460,Dreamzzz,Mr. Oz's Spacebus,99.99,878,10,,
76994,Sonic the Hedgehog,Sonic's Green Hill Zone Loop Challenge,99.99,802,5,,
43224,Disney,King Magnifico's Castle,99.99,613,4,,
43230,Disney,Walt Disney Tribute Camera,99.99,811,3,,
42152,Technic,Firefighter Aircraft,99.99,1134,,,
31208,Art,Hokusai - The Great Wave,99.99,1810,,,
60361,City,Ultimate Stunt Riders Challenge,99.99,385,4,,
21339,Ideas,BTS Dynamite,99.99,749,7,,
75579,Avatar,Payakan the Tulkun & Crabsuit,99.99,761,3,,
41731,Friends,Heartlake International School,99.99,985,6,,
71786,Ninjago,Zane's Ice Dragon Creature,99.99,973,5,,
60372,City,Police Training Academy,99.99,823,6,,
76248,Marvel Super Heroes,The Avengers Quinjet,99.99,795,5,,
71767,Ninjago,Ninja Dojo Temple,99.99,1394,8,,
60317,City,Police Chase at the Bank,99.99,915,6,,
60321,City,Fire Brigade,99.99,766,7,,
43207,Disney,Ariel's Underwater Palace,99.99,498,3,,
75326,Star Wars,Boba Fett's Throne Room,99.99,732,7,,
42127,Technic,The Batman -  Batmobile,99.99,1360,,,
76209,Marvel Super Heroes,Thor's Hammer,99.99,979,1,,
76403,Harry Potter,The Ministry of Magic,99.99,990,10,,
21334,Ideas,Jazz Quartet,99.99,1606,,,
10298,Icons,Vespa 125,99.99,1106,,,
10308,Icons,Holiday Main Street,99.99,1514,6,,
80034,Monkie Kid,Nezha's Fire Ring,99.99,929,7,,
75335,Star Wars,BD-1,99.99,1062,1,,
75336,Star Wars,Inquisitor Transport Scythe,99.99,924,4,,
76956,Jurassic World,T. rex Breakout,99.99,1212,4,,
41714,Friends,Andrea's Theatre School,99.99,1154,4,,
75573,Avatar,Floating Mountains: Site 26 & RDA Samson,99.99,887,5,,
10497,Icons,Galaxy Explorer,99.99,1254,5,,
41722,Friends,Horse Show Trailer,99.99,989,3,,
21187,Minecraft,The Red Barn,99.99,799,3,,
11020,Classic,Build Together,99.99,1601,,,
10974,Duplo,Wild Animals of Asia,99.99,118,,,
60335,City,Train Station,99.99,907,6,,
43205,Disney,Ultimate Adventure Castle,99.99,698,5,,
10948,Duplo,Parking Garage and Car Wash,99.99,112,4,,
41684,Friends,Heartlake City Grand Hotel,99.99,1308,4,,
41685,Friends,Magical Funfair Roller Coaster,99.99,974,4,,
31120,Creator,Medieval Castle,99.99,1426,4,,
42126,Technic,Ford F-150 Raptor,99.99,1379,,,
60295,City,Stunt Show Arena,99.99,668,7,,
71755,Ninjago,Temple of the Endless Sea,99.99,1060,7,,
43115,Vidiyo,The Boombox,99.99,996,4,,
71391,Super Mario,Bowser's Airship,99.99,1152,3,,
60307,City,Wildlife Rescue Camp,99.99,503,6,,
10289,Icons,Bird of Paradise,99.99,1173,,,
10291,Icons,Queer Eye – The Fab 5 Loft,99.99,974,7,,
10293,Icons,Santa's Visit,99.99,1445,4,,
41450,Friends,Heartlake City Shopping Mall,99.99,1032,6,,
75314,Star Wars,The Bad Batch Attack Shuttle,99.99,969,6,,
21326,Ideas,Winnie the Pooh,99.99,1265,5,,
10943,Duplo,Happy Childhood Moments,99.99,227,7,,
60292,City,Town Centre,99.99,790,10,,
76948,Jurassic World,T. rex & Atrociraptor Dinosaur Breakout,99.99,466,4,,
